category,player_id,gender,country,debut_year,birth_year,birth_month,nr_youth_years,nr_youth_championships,age_13,age_14,age_15,age_16,age_17,age_18,age_19,age_20
youth,6628,women,Serbia,2010,1994,8,1,1,0,0,0,1,0,0,0,0
youth,6629,men,Serbia,2010,1994,9,3,3,0,0,0,1,0,1,1,0
youth,6630,men,Serbia,2010,1993,4,3,4,0,0,0,0,1,2,1,0
youth,6631,men,Serbia,2010,1994,2,5,6,0,0,0,2,1,1,1,1
youth,6632,men,Serbia,2010,1994,1,2,3,0,0,0,2,0,1,0,0
youth,6633,men,Serbia,2010,1994,1,3,3,0,0,0,1,1,0,1,0
youth,6634,men,Serbia,2010,1993,2,1,1,0,0,0,0,1,0,0,0
youth,6635,men,Serbia,2010,1992,8,3,3,0,0,0,0,0,1,1,1
youth,6636,men,Serbia,2010,1992,5,2,2,0,0,0,0,0,1,0,1
youth,6637,men,Serbia,2010,1994,3,3,3,0,0,0,1,0,0,1,1
youth,6638,men,Serbia,2010,1994,6,3,4,0,0,0,1,0,1,2,0
youth,6639,men,Serbia,2010,1994,12,2,2,0,0,0,1,0,0,1,0
youth,6640,men,Serbia,2010,1994,7,4,4,0,0,0,1,0,1,1,1
youth,6641,men,Serbia,2010,1995,11,3,3,0,0,1,1,1,0,0,0
youth,6642,men,Serbia,2010,1994,1,1,1,0,0,0,1,0,0,0,0
youth,6643,men,Serbia,2010,1994,2,1,1,0,0,0,1,0,0,0,0
youth,6644,women,Serbia,2010,1994,6,2,2,0,0,0,1,0,1,0,0
youth,6645,women,Serbia,2010,1994,6,5,5,0,0,0,1,1,1,1,1
youth,6646,women,Serbia,2010,1994,8,5,6,0,0,0,1,1,1,2,1
youth,6647,women,Serbia,2010,1994,7,4,4,0,0,0,1,0,1,1,1
youth,6648,women,Serbia,2010,1995,2,1,1,0,0,1,0,0,0,0,0
youth,6649,women,Serbia,2010,1996,3,7,10,0,1,1,2,2,2,1,1
youth,6650,men,Slovakia,2010,1990,2,1,1,0,0,0,0,0,0,0,1
youth,6651,men,Slovakia,2010,1990,11,1,1,0,0,0,0,0,0,0,1
youth,6652,men,Slovakia,2010,1992,10,2,2,0,0,0,0,0,1,1,0
youth,6653,men,Slovakia,2010,1992,7,1,1,0,0,0,0,0,1,0,0
youth,6654,men,Slovakia,2010,1992,11,2,2,0,0,0,0,0,1,1,0
youth,6655,men,Slovakia,2010,1992,10,1,1,0,0,0,0,0,1,0,0
youth,6656,men,Slovakia,2010,1992,3,1,1,0,0,0,0,0,1,0,0
youth,6657,women,Slovakia,2010,1994,7,3,3,0,0,0,1,1,1,0,0
youth,6658,women,Slovakia,2010,1994,3,3,3,0,0,0,1,1,0,1,0
youth,6659,men,Slovakia,2010,1994,3,2,2,0,0,0,1,1,0,0,0
youth,6660,women,Slovakia,2010,1992,11,3,3,0,0,0,0,0,1,1,1
youth,6661,men,Slovakia,2010,1992,12,1,1,0,0,0,0,0,1,0,0
youth,6662,men,Slovakia,2010,1994,6,2,2,0,0,0,1,0,0,1,0
youth,6663,men,Slovakia,2010,1994,1,1,1,0,0,0,1,0,0,0,0
youth,6664,men,Slovakia,2010,1994,2,2,2,0,0,0,1,1,0,0,0
youth,6665,men,Slovakia,2010,1994,1,1,1,0,0,0,1,0,0,0,0
youth,6666,men,Slovakia,2010,1994,5,3,3,0,0,0,1,0,1,1,0
youth,6667,men,Slovakia,2010,1994,7,2,2,0,0,0,1,1,0,0,0
youth,6668,men,Slovakia,2010,1994,3,2,2,0,0,0,1,0,1,0,0
youth,6669,men,Slovakia,2010,1995,8,2,2,0,0,1,1,0,0,0,0
youth,6670,men,Slovakia,2010,1994,10,2,2,0,0,0,1,1,0,0,0
youth,6671,men,Slovakia,2010,1994,11,3,3,0,0,0,1,0,1,1,0
youth,6672,women,Slovakia,2010,1994,3,2,2,0,0,0,1,0,1,0,0
youth,6673,women,Slovakia,2010,1995,6,4,4,0,0,1,1,0,1,0,1
youth,6674,women,Slovakia,2010,1994,5,1,1,0,0,0,1,0,0,0,0
youth,6675,women,Slovakia,2010,1995,8,6,6,0,0,1,1,1,1,1,1
youth,6676,women,Slovakia,2010,1994,1,1,1,0,0,0,1,0,0,0,0
youth,6677,women,Slovakia,2010,1994,3,1,1,0,0,0,1,0,0,0,0
youth,6678,women,Slovakia,2010,1994,7,2,2,0,0,0,1,0,1,0,0
youth,6679,women,Slovakia,2010,1995,3,6,6,0,0,1,1,1,1,1,1
youth,6680,men,Slovenia,2010,1991,1,1,1,0,0,0,0,0,0,1,0
youth,6681,men,Slovenia,2010,1992,10,3,3,0,0,0,0,0,1,1,1
youth,6682,women,Slovenia,2010,1993,9,2,2,0,0,0,0,1,1,0,0
youth,6684,men,Slovenia,2010,1992,5,3,3,0,0,0,0,0,1,1,1
youth,6685,men,Slovenia,2010,1992,3,2,2,0,0,0,0,0,1,0,1
youth,6686,men,Slovenia,2010,1994,1,4,4,0,0,0,1,0,1,1,1
youth,6687,men,Slovenia,2010,1994,9,2,2,0,0,0,1,1,0,0,0
youth,6688,men,Slovenia,2010,1995,2,4,4,0,0,1,1,0,0,1,1
youth,6689,men,Slovenia,2010,1994,5,3,3,0,0,0,1,0,1,1,0
youth,6690,men,Slovenia,2010,1994,2,1,1,0,0,0,1,0,0,0,0
youth,6691,men,Slovenia,2010,1995,2,5,5,0,0,1,1,1,0,1,1
youth,6692,men,Slovenia,2010,1994,11,1,1,0,0,0,1,0,0,0,0
youth,6693,men,Slovenia,2010,1995,1,5,5,0,0,1,1,1,1,1,0
youth,6694,men,Slovenia,2010,1995,6,6,6,0,0,1,1,1,1,1,1
youth,6695,men,Slovenia,2010,1994,6,3,3,0,0,0,1,0,1,0,1
youth,6696,women,Slovenia,2010,1994,8,1,1,0,0,0,1,0,0,0,0
youth,6697,women,Slovenia,2010,1994,11,2,2,0,0,0,1,0,1,0,0
youth,6698,women,Slovenia,2010,1994,4,1,1,0,0,0,1,0,0,0,0
youth,6699,women,Slovenia,2010,1994,5,1,1,0,0,0,1,0,0,0,0
youth,6700,women,Slovenia,2010,1994,7,1,1,0,0,0,1,0,0,0,0
youth,6703,men,Spain,2010,1991,2,2,2,0,0,0,0,0,0,1,1
youth,6704,men,Spain,2010,1991,3,2,2,0,0,0,0,0,0,1,1
youth,6705,women,Spain,2010,1991,3,2,2,0,0,0,0,0,0,1,1
youth,6706,women,Spain,2010,1991,1,2,2,0,0,0,0,0,0,1,1
youth,6707,men,Spain,2010,1992,8,1,1,0,0,0,0,0,1,0,0
youth,6708,men,Spain,2010,1992,3,1,1,0,0,0,0,0,1,0,0
youth,6709,men,Spain,2010,1992,4,3,3,0,0,0,0,0,1,1,1
youth,6710,women,Spain,2010,1993,6,2,2,0,0,0,0,1,1,0,0
youth,6711,women,Spain,2010,1993,4,1,1,0,0,0,0,1,0,0,0
youth,6712,women,Spain,2010,1993,1,4,4,0,0,0,0,1,1,1,1
youth,6713,men,Spain,2010,1993,2,1,1,0,0,0,0,1,0,0,0
youth,6714,men,Spain,2010,1993,3,1,1,0,0,0,0,1,0,0,0
youth,6715,women,Spain,2010,1994,9,1,1,0,0,0,1,0,0,0,0
youth,6716,men,Spain,2010,1992,12,2,2,0,0,0,0,0,1,0,1
youth,6717,men,Spain,2010,1992,9,2,2,0,0,0,0,0,1,0,1
youth,6718,women,Spain,2010,1992,6,3,3,0,0,0,0,0,1,1,1
youth,6719,women,Spain,2010,1992,8,3,3,0,0,0,0,0,1,1,1
youth,6720,men,Spain,2010,1994,11,3,3,0,0,0,1,0,0,1,1
youth,6721,men,Spain,2010,1994,4,4,4,0,0,0,1,0,1,1,1
youth,6722,men,Spain,2010,1994,10,1,1,0,0,0,1,0,0,0,0
youth,6723,men,Spain,2010,1994,5,5,5,0,0,0,1,1,1,1,1
youth,6724,men,Spain,2010,1994,5,4,4,0,0,0,1,1,1,1,0
youth,6725,men,Spain,2010,1994,1,1,1,0,0,0,1,0,0,0,0
youth,6726,men,Spain,2010,1994,4,3,3,0,0,0,1,0,1,1,0
youth,6727,men,Spain,2010,1994,5,4,4,0,0,0,1,1,1,1,0
youth,6728,men,Spain,2010,1994,7,4,5,0,0,0,1,0,1,2,1
youth,6729,men,Spain,2010,1994,7,1,1,0,0,0,1,0,0,0,0
youth,6730,men,Spain,2010,1995,2,6,6,0,0,1,1,1,1,1,1
youth,6731,men,Spain,2010,1994,8,4,4,0,0,0,1,0,1,1,1
youth,6732,women,Spain,2010,1994,11,1,1,0,0,0,1,0,0,0,0
youth,6733,women,Spain,2010,1995,1,6,8,0,0,1,1,2,2,1,1
youth,6734,women,Spain,2010,1994,7,4,5,0,0,0,1,0,1,2,1
youth,6735,women,Spain,2010,1994,9,4,4,0,0,0,1,0,1,1,1
youth,6736,women,Spain,2010,1994,10,1,1,0,0,0,1,0,0,0,0
youth,6737,women,Spain,2010,1994,1,1,1,0,0,0,1,0,0,0,0
youth,6738,women,Spain,2010,1994,3,4,4,0,0,0,1,0,1,1,1
youth,6739,women,Spain,2010,1995,5,6,8,0,0,1,1,2,2,1,1
youth,6740,women,Spain,2010,1994,2,3,4,0,0,0,1,0,1,2,0
youth,6741,women,Sweden,2010,1991,2,2,2,0,0,0,0,0,0,1,1
youth,6742,men,Sweden,2010,1992,2,1,1,0,0,0,0,0,1,0,0
youth,6743,women,Sweden,2010,1993,7,1,1,0,0,0,0,1,0,0,0
youth,6744,women,Sweden,2010,1993,12,4,4,0,0,0,0,1,1,1,1
youth,6745,women,Sweden,2010,1991,8,1,1,0,0,0,0,0,0,1,0
youth,6746,men,Sweden,2010,1994,5,1,1,0,0,0,1,0,0,0,0
youth,6747,men,Sweden,2010,1992,1,1,1,0,0,0,0,0,1,0,0
youth,6748,men,Sweden,2010,1992,10,1,1,0,0,0,0,0,1,0,0
youth,6749,women,Sweden,2010,1993,9,4,4,0,0,0,0,1,1,1,1
youth,6750,men,Sweden,2010,1994,4,4,4,0,0,0,1,1,1,1,0
youth,6751,men,Sweden,2010,1994,3,1,1,0,0,0,1,0,0,0,0
youth,6752,men,Sweden,2010,1994,12,1,1,0,0,0,1,0,0,0,0
youth,6753,men,Sweden,2010,1994,4,5,5,0,0,0,1,1,1,1,1
youth,6754,men,Sweden,2010,1994,2,1,1,0,0,0,1,0,0,0,0
youth,6755,men,Sweden,2010,1994,2,1,1,0,0,0,1,0,0,0,0
youth,6756,men,Sweden,2010,1994,2,1,1,0,0,0,1,0,0,0,0
youth,6757,men,Sweden,2010,1994,8,3,3,0,0,0,1,1,1,0,0
youth,6758,men,Sweden,2010,1994,6,1,1,0,0,0,1,0,0,0,0
youth,6759,men,Sweden,2010,1994,1,1,1,0,0,0,1,0,0,0,0
youth,6760,women,Sweden,2010,1994,10,1,1,0,0,0,1,0,0,0,0
youth,6761,women,Sweden,2010,1994,2,4,4,0,0,0,1,1,1,1,0
youth,6762,women,Sweden,2010,1994,1,1,1,0,0,0,1,0,0,0,0
youth,6763,women,Sweden,2010,1994,2,3,3,0,0,0,1,0,0,1,1
youth,6764,women,Sweden,2010,1994,3,2,2,0,0,0,1,0,1,0,0
youth,6765,women,Sweden,2010,1994,2,2,2,0,0,0,1,0,1,0,0
youth,6766,women,Sweden,2010,1994,4,1,1,0,0,0,1,0,0,0,0
youth,6767,women,Sweden,2010,1994,7,1,1,0,0,0,1,0,0,0,0
youth,6768,women,Sweden,2010,1994,4,2,2,0,0,0,1,0,1,0,0
youth,6769,women,Sweden,2010,1994,1,1,1,0,0,0,1,0,0,0,0
youth,6770,women,Sweden,2010,1994,10,1,1,0,0,0,1,0,0,0,0
youth,6771,men,Switzerland,2010,1990,1,1,1,0,0,0,0,0,0,0,1
youth,6772,men,Switzerland,2010,1991,2,2,2,0,0,0,0,0,0,1,1
youth,6773,men,Switzerland,2010,1992,4,1,1,0,0,0,0,0,1,0,0
youth,6774,women,Switzerland,2010,1994,3,3,3,0,0,0,1,1,1,0,0
youth,6775,women,Switzerland,2010,1994,6,3,3,0,0,0,1,1,1,0,0
youth,6776,men,Switzerland,2010,1994,3,4,4,0,0,0,1,0,1,1,1
youth,6777,men,Switzerland,2010,1992,10,1,1,0,0,0,0,0,1,0,0
youth,6778,men,Switzerland,2010,1991,11,2,2,0,0,0,0,0,0,1,1
youth,6779,men,Switzerland,2010,1990,7,1,1,0,0,0,0,0,0,0,1
youth,6780,men,Switzerland,2010,1991,2,2,2,0,0,0,0,0,0,1,1
youth,6781,men,Switzerland,2010,1991,4,2,2,0,0,0,0,0,0,1,1
youth,6782,men,Switzerland,2010,1992,10,2,2,0,0,0,0,0,1,0,1
youth,6783,men,Switzerland,2010,1992,1,2,2,0,0,0,0,0,1,0,1
youth,6784,men,Switzerland,2010,1992,8,1,1,0,0,0,0,0,1,0,0
youth,6785,women,Switzerland,2010,1992,8,2,2,0,0,0,0,0,1,0,1
youth,6786,women,Switzerland,2010,1993,6,2,2,0,0,0,0,1,1,0,0
youth,6787,men,Switzerland,2010,1994,1,2,2,0,0,0,1,0,0,1,0
youth,6788,men,Switzerland,2010,1994,8,1,1,0,0,0,1,0,0,0,0
youth,6789,men,Switzerland,2010,1995,2,2,2,0,0,1,1,0,0,0,0
youth,6790,men,Switzerland,2010,1994,1,1,1,0,0,0,1,0,0,0,0
youth,6791,men,Switzerland,2010,1995,8,4,4,0,0,1,1,0,1,1,0
youth,6792,men,Switzerland,2010,1994,2,2,2,0,0,0,1,0,1,0,0
youth,6793,men,Switzerland,2010,1994,10,1,1,0,0,0,1,0,0,0,0
youth,6794,men,Switzerland,2010,1994,3,2,2,0,0,0,1,1,0,0,0
youth,6795,men,Switzerland,2010,1994,7,5,5,0,0,0,1,1,1,1,1
youth,6796,men,Switzerland,2010,1995,8,2,2,0,0,1,1,0,0,0,0
youth,6798,women,Switzerland,2010,1994,7,3,3,0,0,0,1,1,1,0,0
youth,6799,women,Switzerland,2010,1994,9,1,1,0,0,0,1,0,0,0,0
youth,6800,women,Switzerland,2010,1995,5,3,3,0,0,1,1,0,1,0,0
youth,6801,women,Switzerland,2010,1995,6,3,3,0,0,1,1,0,1,0,0
youth,6802,women,Switzerland,2010,1995,4,1,1,0,0,1,0,0,0,0,0
youth,6804,women,Turkey,2010,1991,4,2,2,0,0,0,0,0,0,1,1
youth,6805,women,Turkey,2010,1990,1,1,1,0,0,0,0,0,0,0,1
youth,6806,men,Turkey,2010,1992,10,1,1,0,0,0,0,0,1,0,0
youth,6807,women,Turkey,2010,1992,4,1,1,0,0,0,0,0,1,0,0
youth,6808,men,Turkey,2010,1990,5,1,1,0,0,0,0,0,0,0,1
youth,6809,women,Turkey,2010,1995,2,5,6,0,0,1,1,2,0,1,1
youth,6810,women,Turkey,2010,1994,4,4,4,0,0,0,1,0,1,1,1
youth,6811,women,Turkey,2010,1995,4,4,5,0,0,1,0,0,2,1,1
youth,6812,women,Turkey,2010,1993,1,1,1,0,0,0,0,1,0,0,0
youth,6813,men,Turkey,2010,1994,3,1,1,0,0,0,1,0,0,0,0
youth,6814,men,Turkey,2010,1994,5,2,2,0,0,0,1,0,1,0,0
youth,6815,men,Turkey,2010,1991,1,2,2,0,0,0,0,0,0,1,1
youth,6816,women,Turkey,2010,1993,6,3,3,0,0,0,0,1,0,1,1
youth,6817,women,Turkey,2010,1995,1,4,4,0,0,1,0,1,1,0,1
youth,6818,men,Turkey,2010,1992,6,2,2,0,0,0,0,0,1,1,0
youth,6819,men,Turkey,2010,1992,7,2,2,0,0,0,0,0,1,1,0
youth,6820,men,Turkey,2010,1994,5,5,5,0,0,0,1,1,1,1,1
youth,6821,men,Turkey,2010,1994,2,3,3,0,0,0,1,0,0,1,1
youth,6822,men,Turkey,2010,1995,4,6,6,0,0,1,1,1,1,1,1
youth,6823,men,Turkey,2010,1994,3,1,1,0,0,0,1,0,0,0,0
youth,6824,men,Turkey,2010,1994,5,4,4,0,0,0,1,1,1,0,1
youth,6825,men,Turkey,2010,1994,1,1,1,0,0,0,1,0,0,0,0
youth,6826,men,Turkey,2010,1994,9,2,2,0,0,0,1,0,1,0,0
youth,6827,men,Turkey,2010,1994,3,1,1,0,0,0,1,0,0,0,0
youth,6828,women,Turkey,2010,1994,1,2,2,0,0,0,1,0,0,0,1
youth,6829,women,Turkey,2010,1994,1,3,3,0,0,0,1,0,1,0,1
youth,6830,women,Turkey,2010,1994,9,2,2,0,0,0,1,0,1,0,0
youth,6831,women,Turkey,2010,1994,9,4,4,0,0,0,1,1,1,1,0
youth,6832,women,Turkey,2010,1994,1,1,1,0,0,0,1,0,0,0,0
youth,6833,women,Ukraine,2010,1990,7,1,1,0,0,0,0,0,0,0,1
youth,6834,men,Ukraine,2010,1992,5,1,1,0,0,0,0,0,1,0,0
youth,6835,men,Ukraine,2010,1990,3,1,1,0,0,0,0,0,0,0,1
youth,6836,men,Ukraine,2010,1990,2,1,1,0,0,0,0,0,0,0,1
youth,6837,men,Ukraine,2010,1992,5,2,2,0,0,0,0,0,1,0,1
youth,6838,women,Ukraine,2010,1993,6,4,5,0,0,0,0,1,2,1,1
youth,6839,women,Ukraine,2010,1994,3,2,2,0,0,0,1,0,1,0,0
youth,6840,men,Ukraine,2010,1990,1,1,1,0,0,0,0,0,0,0,1
youth,6841,men,Ukraine,2010,1990,9,1,1,0,0,0,0,0,0,0,1
youth,6842,men,Ukraine,2010,1990,7,1,1,0,0,0,0,0,0,0,1
youth,6843,men,Ukraine,2010,1992,1,2,2,0,0,0,0,0,1,1,0
youth,6844,women,Ukraine,2010,1993,1,1,1,0,0,0,0,1,0,0,0
youth,6845,women,Ukraine,2010,1993,3,1,1,0,0,0,0,1,0,0,0
youth,6846,men,Ukraine,2010,1995,3,4,4,0,0,1,1,1,1,0,0
youth,6847,men,Ukraine,2010,1994,1,4,4,0,0,0,1,1,1,0,1
youth,6848,men,Ukraine,2010,1994,7,1,1,0,0,0,1,0,0,0,0
youth,6849,men,Ukraine,2010,1994,2,4,4,0,0,0,1,1,1,0,1
youth,6850,men,Ukraine,2010,1994,9,3,3,0,0,0,1,0,0,1,1
youth,6851,men,Ukraine,2010,1995,3,2,2,0,0,1,1,0,0,0,0
youth,6852,men,Ukraine,2010,1994,4,5,6,0,0,0,1,1,2,1,1
youth,6853,men,Ukraine,2010,1994,3,1,1,0,0,0,1,0,0,0,0
youth,6854,men,Ukraine,2010,1994,12,3,3,0,0,0,1,1,1,0,0
youth,6855,men,Ukraine,2010,1995,1,3,3,0,0,1,1,1,0,0,0
youth,6856,women,Ukraine,2010,1994,10,4,4,0,0,0,1,1,1,1,0
youth,6857,women,Ukraine,2010,1996,2,7,7,0,1,1,1,1,1,1,1
youth,6858,women,Ukraine,2010,1995,1,4,4,0,0,1,0,1,1,1,0
youth,6859,women,Ukraine,2010,1995,5,3,3,0,0,1,1,1,0,0,0
youth,6860,women,Ukraine,2010,1994,1,3,3,0,0,0,1,1,1,0,0
youth,6863,men,Armenia,2011,1995,12,1,1,0,0,0,1,0,0,0,0
youth,6864,men,Armenia,2011,1995,7,1,1,0,0,0,1,0,0,0,0
youth,6865,men,Armenia,2011,1995,7,2,2,0,0,0,1,0,0,0,1
youth,6866,men,Armenia,2011,1995,9,1,1,0,0,0,1,0,0,0,0
youth,6867,men,Armenia,2011,1995,5,2,2,0,0,0,1,0,0,0,1
youth,6868,men,Armenia,2011,1995,6,2,2,0,0,0,1,0,0,0,1
youth,6869,men,Armenia,2011,1995,4,1,1,0,0,0,1,0,0,0,0
youth,6870,men,Armenia,2011,1995,9,2,2,0,0,0,1,0,0,0,1
youth,6871,men,Armenia,2011,1995,12,1,1,0,0,0,1,0,0,0,0
youth,6872,men,Armenia,2011,1995,7,1,1,0,0,0,1,0,0,0,0
youth,6873,men,Armenia,2011,1995,9,2,2,0,0,0,1,0,0,0,1
youth,6874,men,Armenia,2011,1995,12,1,1,0,0,0,1,0,0,0,0
youth,6875,women,Austria,2011,1992,12,1,1,0,0,0,0,0,0,1,0
youth,6876,women,Austria,2011,1995,4,1,1,0,0,0,1,0,0,0,0
youth,6877,women,Austria,2011,1995,10,4,4,0,0,0,1,1,1,0,1
youth,6878,women,Austria,2011,1995,3,4,4,0,0,0,1,1,1,0,1
youth,6879,women,Austria,2011,1993,5,1,1,0,0,0,0,0,1,0,0
youth,6880,women,Austria,2011,1994,10,2,3,0,0,0,0,2,1,0,0
youth,6881,women,Austria,2011,1993,11,1,1,0,0,0,0,0,1,0,0
youth,6882,men,Austria,2011,1993,1,1,1,0,0,0,0,0,1,0,0
youth,6883,men,Austria,2011,1994,2,1,1,0,0,0,0,1,0,0,0
youth,6884,men,Austria,2011,1993,3,1,1,0,0,0,0,0,1,0,0
youth,6885,men,Austria,2011,1996,1,1,1,0,0,1,0,0,0,0,0
youth,6886,men,Austria,2011,1996,2,5,5,0,0,1,1,1,1,1,0
youth,6887,men,Austria,2011,1996,8,2,2,0,0,1,1,0,0,0,0
youth,6888,men,Austria,2011,1995,1,1,1,0,0,0,1,0,0,0,0
youth,6889,men,Austria,2011,1996,1,1,1,0,0,1,0,0,0,0,0
youth,6890,men,Austria,2011,1995,4,5,5,0,0,0,1,1,1,1,1
youth,6891,men,Austria,2011,1995,4,2,2,0,0,0,1,0,1,0,0
youth,6892,men,Austria,2011,1995,3,2,2,0,0,0,1,0,1,0,0
youth,6893,men,Austria,2011,1995,8,1,1,0,0,0,1,0,0,0,0
youth,6894,men,Austria,2011,1995,10,4,4,0,0,0,1,1,1,0,1
youth,6895,women,Austria,2011,1996,7,4,4,0,0,1,1,1,0,1,0
youth,6896,women,Austria,2011,1996,2,2,2,0,0,1,0,1,0,0,0
youth,6898,women,Belarus,2011,1992,10,1,1,0,0,0,0,0,0,1,0
youth,6899,women,Belarus,2011,1993,2,1,1,0,0,0,0,0,1,0,0
youth,6900,men,Belgium,2011,1993,2,1,1,0,0,0,0,0,1,0,0
youth,6901,women,Belgium,2011,1993,5,3,3,0,0,0,0,0,1,1,1
youth,6902,women,Belgium,2011,1992,10,1,1,0,0,0,0,0,0,1,0
youth,6903,men,Belgium,2011,1991,11,1,1,0,0,0,0,0,0,0,1
youth,6904,men,Belgium,2011,1991,9,1,1,0,0,0,0,0,0,0,1
youth,6905,men,Belgium,2011,1991,4,1,1,0,0,0,0,0,0,0,1
youth,6906,men,Belgium,2011,1991,2,1,1,0,0,0,0,0,0,0,1
youth,6907,men,Belgium,2011,1993,4,1,1,0,0,0,0,0,1,0,0
youth,6908,men,Belgium,2011,1995,4,1,1,0,0,0,1,0,0,0,0
youth,6909,men,Belgium,2011,1996,1,5,5,0,0,1,1,1,1,1,0
youth,6910,men,Belgium,2011,1995,3,2,2,0,0,0,1,0,1,0,0
youth,6911,men,Belgium,2011,1995,6,3,3,0,0,0,1,1,1,0,0
youth,6912,men,Belgium,2011,1995,1,1,1,0,0,0,1,0,0,0,0
youth,6913,men,Belgium,2011,1995,10,1,1,0,0,0,1,0,0,0,0
youth,6914,men,Belgium,2011,1995,5,1,1,0,0,0,1,0,0,0,0
youth,6915,men,Belgium,2011,1995,3,3,3,0,0,0,1,0,1,1,0
youth,6916,men,Belgium,2011,1995,7,4,4,0,0,0,1,0,1,1,1
youth,6917,men,Belgium,2011,1995,2,5,5,0,0,0,1,1,1,1,1
youth,6918,women,Belgium,2011,1995,7,5,6,0,0,0,1,2,1,1,1
youth,6919,women,Belgium,2011,1995,9,2,2,0,0,0,1,1,0,0,0
youth,6920,women,Belgium,2011,1996,1,1,1,0,0,1,0,0,0,0,0
youth,6921,women,Belgium,2011,1995,1,4,4,0,0,0,1,1,1,1,0
youth,6922,women,Belgium,2011,1996,11,5,6,0,0,1,2,1,1,0,1
youth,6923,women,Belgium,2011,1996,1,4,4,0,0,1,0,1,1,0,1
youth,6924,women,Belgium,2011,1996,7,6,7,0,0,1,2,1,1,1,1
youth,6925,women,Belgium,2011,1995,2,4,5,0,0,0,1,2,1,1,0
youth,6926,women,Belgium,2011,1996,6,6,7,0,0,1,2,1,1,1,1
youth,6927,women,Belgium,2011,1995,5,1,1,0,0,0,1,0,0,0,0
youth,6928,men,Bosnia and Herzegovina,2011,1991,1,1,1,0,0,0,0,0,0,0,1
youth,6929,men,Bosnia and Herzegovina,2011,1991,10,1,1,0,0,0,0,0,0,0,1
youth,6930,men,Bosnia and Herzegovina,2011,1994,11,2,2,0,0,0,0,1,1,0,0
youth,6931,men,Bosnia and Herzegovina,2011,1991,7,1,1,0,0,0,0,0,0,0,1
youth,6932,men,Finland,2011,1995,7,1,1,0,0,0,1,0,0,0,0
youth,6933,men,Bosnia and Herzegovina,2011,1996,4,4,4,0,0,1,1,0,1,1,0
youth,6934,men,Bosnia and Herzegovina,2011,1996,4,2,2,0,0,1,1,0,0,0,0
youth,6935,men,Bosnia and Herzegovina,2011,1995,2,4,4,0,0,0,1,0,1,1,1
youth,6936,men,Bosnia and Herzegovina,2011,1995,8,1,1,0,0,0,1,0,0,0,0
youth,6937,men,Bosnia and Herzegovina,2011,1995,1,1,1,0,0,0,1,0,0,0,0
youth,6938,men,Bosnia and Herzegovina,2011,1995,5,4,4,0,0,0,1,1,0,1,1
youth,6939,men,Bosnia and Herzegovina,2011,1995,3,3,3,0,0,0,1,1,0,0,1
youth,6940,men,Bosnia and Herzegovina,2011,1995,1,3,3,0,0,0,1,0,1,1,0
youth,6941,men,Bosnia and Herzegovina,2011,1995,12,1,1,0,0,0,1,0,0,0,0
youth,6942,men,Bosnia and Herzegovina,2011,1995,7,3,3,0,0,0,1,0,1,0,1
youth,6943,men,Bosnia and Herzegovina,2011,1995,2,2,2,0,0,0,1,1,0,0,0
youth,6944,men,Bosnia and Herzegovina,2011,1996,4,2,2,0,0,1,0,0,1,0,0
youth,6945,women,Bulgaria,2011,1992,8,1,1,0,0,0,0,0,0,1,0
youth,6946,men,Bulgaria,2011,1992,2,1,1,0,0,0,0,0,0,1,0
youth,6947,men,Bulgaria,2011,1991,8,1,1,0,0,0,0,0,0,0,1
youth,6948,women,Bulgaria,2011,1993,4,1,1,0,0,0,0,0,1,0,0
youth,6949,men,Bulgaria,2011,1993,2,1,1,0,0,0,0,0,1,0,0
youth,6950,men,Bulgaria,2011,1993,9,1,1,0,0,0,0,0,1,0,0
youth,6951,men,Bulgaria,2011,1994,6,4,4,0,0,0,0,1,1,1,1
youth,6952,men,Bulgaria,2011,1995,5,2,2,0,0,0,1,0,1,0,0
youth,6953,men,Bulgaria,2011,1995,9,2,2,0,0,0,1,0,0,0,1
youth,6954,women,Bulgaria,2011,1995,9,5,7,0,0,0,1,2,2,1,1
youth,6955,women,Bulgaria,2011,1995,10,1,1,0,0,0,1,0,0,0,0
youth,6956,women,Bulgaria,2011,1996,1,3,3,0,0,1,1,1,0,0,0
youth,6957,men,Bulgaria,2011,1995,1,1,1,0,0,0,1,0,0,0,0
youth,6958,women,Bulgaria,2011,1991,5,1,1,0,0,0,0,0,0,0,1
youth,6959,men,Bulgaria,2011,1993,12,1,1,0,0,0,0,0,1,0,0
youth,6960,men,Bulgaria,2011,1995,7,2,2,0,0,0,1,0,0,0,1
youth,6961,men,Bulgaria,2011,1995,3,3,3,0,0,0,1,0,1,1,0
youth,6962,men,Bulgaria,2011,1995,10,3,3,0,0,0,1,0,1,0,1
youth,6963,men,Bulgaria,2011,1995,1,1,1,0,0,0,1,0,0,0,0
youth,6964,men,Bulgaria,2011,1995,3,1,1,0,0,0,1,0,0,0,0
youth,6965,men,Bulgaria,2011,1996,2,3,3,0,0,1,0,1,1,0,0
youth,6966,men,Bulgaria,2011,1995,12,3,3,0,0,0,1,0,1,0,1
youth,6967,men,Bulgaria,2011,1995,11,4,4,0,0,0,1,0,1,1,1
youth,6968,women,Bulgaria,2011,1995,6,1,1,0,0,0,1,0,0,0,0
youth,6969,women,Bulgaria,2011,1995,11,2,2,0,0,0,1,0,1,0,0
